gameorder,game_id,_iscopy,year_id,date,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast
25,201205260CON,0,2012,05/26/2012,6,0,CON,Constitution,28,1550.2478848756712,1564.2815327455532,COL,Cranes,21,1509.3920383877778,1495.3583905178957,H,W,0.6464792164351054
25,201205260CON,1,2012,05/26/2012,6,0,COL,Cranes,21,1509.3920383877778,1495.3583905178957,CON,Constitution,28,1550.2478848756712,1564.2815327455532,A,L,0.3535207835648946
26,201205260RIR,0,2012,05/26/2012,9,0,RIR,Rampage,21,1481.752721696441,1487.9213182566855,BGR,Revolution,20,1512.1344139184637,1505.9658173582193,H,W,0.5482302054938959
26,201205260RIR,1,2012,05/26/2012,6,0,BGR,Revolution,20,1512.1344139184637,1505.9658173582193,RIR,Rampage,21,1481.752721696441,1487.9213182566855,A,L,0.4517697945061041
27,201205270BUF,0,2012,05/27/2012,6,0,BUF,Dragons,24,1432.2544172011856,1425.546252740866,BGR,Revolution,25,1505.9658173582193,1512.6739818185388,H,L,0.4860278103405505
27,201205270BUF,1,2012,05/27/2012,7,0,BGR,Revolution,25,1505.9658173582193,1512.6739818185388,BUF,Dragons,24,1432.2544172011856,1425.546252740866,A,W,0.5139721896594496
28,201205270PHS,0,2012,05/27/2012,6,0,PHS,Spinners,23,1554.3961659297436,1563.0606619195114,COL,Cranes,20,1495.3583905178957,1486.6938945281279,H,W,0.6700170932201234
28,201205270PHS,1,2012,05/27/2012,7,0,COL,Cranes,20,1495.3583905178957,1486.6938945281279,PHS,Spinners,23,1554.3961659297436,1563.0606619195114,A,L,0.32998290677987663
29,201206020DET,0,2012,06/02/2012,9,0,DET,Mechanix,24,1437.4164899505308,1450.604089599966,COL,Cranes,21,1486.6938945281279,1473.5062948786926,H,W,0.5211748453265923
29,201206020DET,1,2012,06/02/2012,8,0,COL,Cranes,21,1486.6938945281279,1473.5062948786926,DET,Mechanix,24,1437.4164899505308,1450.604089599966,A,L,0.4788251546734077
30,201206020BUF,0,2012,06/02/2012,7,0,BUF,Dragons,13,1425.546252740866,1413.2781894509023,CON,Constitution,17,1564.2815327455532,1576.549596035517,H,L,0.39407598266862826
30,201206020BUF,1,2012,06/02/2012,7,0,CON,Constitution,17,1564.2815327455532,1576.549596035517,BUF,Dragons,13,1425.546252740866,1413.2781894509023,A,W,0.6059240173313718
31,201206020IND,0,2012,06/02/2012,8,0,IND,Alleycats,20,1522.4058680401863,1530.813158741741,BGR,Revolution,18,1512.6739818185388,1504.266691116984,H,W,0.6045439832257733
31,201206020IND,1,2012,06/02/2012,8,0,BGR,Revolution,18,1512.6739818185388,1504.266691116984,IND,Alleycats,20,1522.4058680401863,1530.813158741741,A,L,0.3954560167742267
32,201206090CON,0,2012,06/09/2012,8,0,CON,Constitution,24,1576.549596035517,1587.2298892180668,RIR,Rampage,18,1487.9213182566855,1477.2410250741357,H,W,0.7065318139124511
32,201206090CON,1,2012,06/09/2012,10,0,RIR,Rampage,18,1487.9213182566855,1477.2410250741357,CON,Constitution,24,1576.549596035517,1587.2298892180668,A,L,0.2934681860875489
33,201206090PHS,0,2012,06/09/2012,7,0,PHS,Spinners,33,1563.0606619195114,1574.9717976205102,BUF,Dragons,16,1413.2781894509023,1401.3670537499036,H,W,0.7739289661857385
33,201206090PHS,1,2012,06/09/2012,8,0,BUF,Dragons,16,1413.2781894509023,1401.3670537499036,PHS,Spinners,33,1563.0606619195114,1574.9717976205102,A,L,0.22607103381426152
34,201206160CON,0,2012,06/16/2012,9,0,CON,Constitution,19,1587.2298892180668,1557.023723907646,PHS,Spinners,29,1574.9717976205102,1605.177962930931,H,L,0.6080152105358712
34,201206160CON,1,2012,06/16/2012,8,0,PHS,Spinners,29,1574.9717976205102,1605.177962930931,CON,Constitution,19,1587.2298892180668,1557.023723907646,A,W,0.39198478946412885
35,201206160BUF,0,2012,06/16/2012,9,0,BUF,Dragons,21,1401.3670537499036,1387.2064702098492,IND,Alleycats,26,1530.813158741741,1544.9737422817955,H,L,0.4069138765576445
35,201206160BUF,1,2012,06/16/2012,9,0,IND,Alleycats,26,1530.813158741741,1544.9737422817955,BUF,Dragons,21,1401.3670537499036,1387.2064702098492,A,W,0.5930861234423555
36,201206160COL,0,2012,06/16/2012,9,0,COL,Cranes,23,1473.5062948786926,1485.8603288029558,BGR,Revolution,20,1504.266691116984,1491.9126571927209,H,W,0.5476902210464235
36,201206160COL,1,2012,06/16/2012,9,0,BGR,Revolution,20,1504.266691116984,1491.9126571927209,COL,Cranes,23,1473.5062948786926,1485.8603288029558,A,L,0.4523097789535765
37,201206170DET,0,2012,06/17/2012,10,0,DET,Mechanix,23,1450.604089599966,1462.7152682953881,IND,Alleycats,21,1544.9737422817955,1532.8625635863734,H,W,0.45640553023906333
37,201206170DET,1,2012,06/17/2012,10,0,IND,Alleycats,21,1544.9737422817955,1532.8625635863734,DET,Mechanix,23,1450.604089599966,1462.7152682953881,A,L,0.5435944697609367
38,201206230RIR,0,2012,06/23/2012,11,0,RIR,Rampage,11,1477.2410250741357,1470.6713383266933,CON,Constitution,12,1557.023723907646,1563.5934106550883,H,L,0.4773024808899602
38,201206230RIR,1,2012,06/23/2012,10,0,CON,Constitution,12,1557.023723907646,1563.5934106550883,RIR,Rampage,11,1477.2410250741357,1470.6713383266933,A,W,0.5226975191100398
39,201206230BUF,0,2012,06/23/2012,10,0,BUF,Dragons,18,1387.2064702098492,1373.649977833362,PHS,Spinners,29,1605.177962930931,1618.734455307418,H,L,0.29186752711674296
39,201206230BUF,1,2012,06/23/2012,9,0,PHS,Spinners,29,1605.177962930931,1618.734455307418,BUF,Dragons,18,1387.2064702098492,1373.649977833362,A,W,0.708132472883257
40,201206230COL,0,2012,06/23/2012,10,0,COL,Cranes,30,1485.8603288029558,1498.8607362286655,DET,Mechanix,25,1462.7152682953881,1449.7148608696784,H,W,0.622846373038868
40,201206230COL,1,2012,06/23/2012,11,0,DET,Mechanix,25,1462.7152682953881,1449.7148608696784,COL,Cranes,30,1485.8603288029558,1498.8607362286655,A,L,0.37715362696113197
41,201206230BGR,0,2012,06/23/2012,10,0,BGR,Revolution,17,1491.9126571927209,1506.7850202114505,IND,Alleycats,13,1532.8625635863734,1517.9902005676438,H,W,0.5331231686893151
41,201206230BGR,1,2012,06/23/2012,11,0,IND,Alleycats,13,1532.8625635863734,1517.9902005676438,BGR,Revolution,17,1491.9126571927209,1506.7850202114505,A,L,0.4668768313106849
42,201206240IND,0,2012,06/24/2012,12,0,IND,Alleycats,22,1517.9902005676438,1526.0906724771626,COL,Cranes,20,1498.8607362286655,1490.7602643191467,H,W,0.6174010885774768
42,201206240IND,1,2012,06/24/2012,11,0,COL,Cranes,20,1498.8607362286655,1490.7602643191467,IND,Alleycats,22,1517.9902005676438,1526.0906724771626,A,L,0.3825989114225232
43,201206240BGR,0,2012,06/24/2012,11,0,BGR,Revolution,27,1506.7850202114505,1515.5227977369286,DET,Mechanix,24,1449.7148608696784,1440.9770833442003,H,W,0.6675080631870007
43,201206240BGR,1,2012,06/24/2012,12,0,DET,Mechanix,24,1449.7148608696784,1440.9770833442003,BGR,Revolution,27,1506.7850202114505,1515.5227977369286,A,L,0.33249193681299927
44,201206240PHS,0,2012,06/24/2012,10,0,PHS,Spinners,24,1618.734455307418,1628.9625362919978,CON,Constitution,20,1563.5934106550883,1553.3653296705086,H,W,0.665038867464375
44,201206240PHS,1,2012,06/24/2012,11,0,CON,Constitution,20,1563.5934106550883,1553.3653296705086,PHS,Spinners,24,1618.734455307418,1628.9625362919978,A,L,0.334961132535625
45,201206300RIR,0,2012,06/30/2012,12,0,RIR,Rampage,1,1470.6713383266933,1477.4053925388469,IND,Alleycats,0,1526.0906724771626,1519.356618265009,H,W,0.5123460607427583
45,201206300RIR,1,2012,06/30/2012,13,0,IND,Alleycats,0,1526.0906724771626,1519.356618265009,RIR,Rampage,1,1470.6713383266933,1477.4053925388469,A,L,0.48765393925724165
46,201206300PHS,0,2012,06/30/2012,11,0,PHS,Spinners,22,1628.9625362919978,1616.2797383961738,DET,Mechanix,23,1440.9770833442003,1453.6598812400243,H,L,0.810082275692604
46,201206300PHS,1,2012,06/30/2012,13,0,DET,Mechanix,23,1440.9770833442003,1453.6598812400243,PHS,Spinners,22,1628.9625362919978,1616.2797383961738,A,W,0.18991772430739595
47,201206300CON,0,2012,06/30/2012,12,0,CON,Constitution,21,1553.3653296705086,1557.269099508817,BUF,Dragons,19,1373.649977833362,1369.7462079950537,H,W,0.8026497447918431
47,201206300CON,1,2012,06/30/2012,11,0,BUF,Dragons,19,1373.649977833362,1369.7462079950537,CON,Constitution,21,1553.3653296705086,1557.269099508817,A,L,0.19735025520815686
48,201206300BGR,0,2012,06/30/2012,12,0,BGR,Revolution,1,1515.5227977369286,1520.5193758224511,COL,Cranes,0,1490.7602643191467,1485.7636862336242,H,W,0.6250310757101644
48,201206300BGR,1,2012,06/30/2012,12,0,COL,Cranes,0,1490.7602643191467,1485.7636862336242,BGR,Revolution,1,1515.5227977369286,1520.5193758224511,A,L,0.37496892428983564
49,201207010BUF,0,2012,07/01/2012,12,0,BUF,Dragons,24,1369.7462079950537,1396.1748602348237,RIR,Rampage,15,1477.4053925388469,1450.976740299077,H,W,0.437498021290072
49,201207010BUF,1,2012,07/01/2012,13,0,RIR,Rampage,15,1477.4053925388469,1450.976740299077,BUF,Dragons,24,1369.7462079950537,1396.1748602348237,A,L,0.562501978709928
50,201207070BGR,0,2012,07/07/2012,13,0,BGR,Revolution,1,1520.5193758224511,1526.8301381390388,CON,Constitution,0,1557.269099508817,1550.9583371922292,H,W,0.5391360821149235
50,201207070BGR,1,2012,07/07/2012,13,0,CON,Constitution,0,1557.269099508817,1550.9583371922292,BGR,Revolution,1,1520.5193758224511,1526.8301381390388,A,L,0.4608639178850765
51,201207070COL,0,2012,07/07/2012,13,0,COL,Cranes,0,1485.7636862336242,1475.2168959233568,BUF,Dragons,1,1396.1748602348237,1406.721650545091,H,L,0.7076769862191675
51,201207070COL,1,2012,07/07/2012,13,0,BUF,Dragons,1,1396.1748602348237,1406.721650545091,COL,Cranes,0,1485.7636862336242,1475.2168959233568,A,W,0.2923230137808325
52,201207080IND,0,2012,07/08/2012,14,0,IND,Alleycats,1,1519.356618265009,1525.5523575433515,CON,Constitution,0,1550.9583371922292,1544.7625979138868,H,W,0.5464902003610215
52,201207080IND,1,2012,07/08/2012,14,0,CON,Constitution,0,1550.9583371922292,1544.7625979138868,IND,Alleycats,1,1519.356618265009,1525.5523575433515,A,L,0.45350979963897853
53,201207080BUF,0,2012,07/08/2012,14,0,BUF,Dragons,13,1406.721650545091,1388.959857493583,PHS,Spinners,35,1616.2797383961738,1634.0415314476818,H,L,0.30197731404054323
53,201207080BUF,1,2012,07/08/2012,12,0,PHS,Spinners,35,1616.2797383961738,1634.0415314476818,BUF,Dragons,13,1406.721650545091,1388.959857493583,A,W,0.6980226859594567
54,201207080DET,0,2012,07/08/2012,14,0,DET,Mechanix,27,1453.6598812400243,1459.633541055821,COL,Cranes,26,1475.2168959233568,1469.24323610756,H,W,0.5607783295493975
54,201207080DET,1,2012,07/08/2012,14,0,COL,Cranes,26,1475.2168959233568,1469.24323610756,DET,Mechanix,27,1453.6598812400243,1459.633541055821,A,L,0.43922167045060245
55,201207140CON,0,2012,07/14/2012,15,0,CON,Constitution,0,1544.7625979138868,1534.3181392917709,DET,Mechanix,1,1459.633541055821,1470.077999677937,H,L,0.7023379379293867
55,201207140CON,1,2012,07/14/2012,15,0,DET,Mechanix,1,1459.633541055821,1470.077999677937,CON,Constitution,0,1544.7625979138868,1534.3181392917709,A,W,0.2976620620706133
56,201207140RIR,0,2012,07/14/2012,14,0,RIR,Rampage,27,1450.976740299077,1462.9841634810323,BUF,Dragons,21,1388.959857493583,1376.9524343116277,H,W,0.673797549021925
56,201207140RIR,1,2012,07/14/2012,15,0,BUF,Dragons,21,1388.959857493583,1376.9524343116277,RIR,Rampage,27,1450.976740299077,1462.9841634810323,A,L,0.326202450978075
57,201207140IND,0,2012,07/14/2012,15,0,IND,Alleycats,16,1525.5523575433515,1513.694716064628,PHS,Spinners,19,1634.0415314476818,1645.8991729264053,H,L,0.4363225883048359
57,201207140IND,1,2012,07/14/2012,13,0,PHS,Spinners,19,1634.0415314476818,1645.8991729264053,IND,Alleycats,16,1525.5523575433515,1513.694716064628,A,W,0.5636774116951642
58,201207150IND,0,2012,07/15/2012,16,0,IND,Alleycats,20,1513.694716064628,1489.1490049611832,COL,Cranes,25,1469.24323610756,1493.7889472110048,H,L,0.6511951801047949
58,201207150IND,1,2012,07/15/2012,15,0,COL,Cranes,25,1469.24323610756,1493.7889472110048,IND,Alleycats,20,1513.694716064628,1489.1490049611832,A,W,0.34880481989520506
59,201207150BGR,0,2012,07/15/2012,14,0,BGR,Revolution,17,1526.8301381390388,1507.113896948035,PHS,Spinners,27,1645.8991729264053,1665.615414117409,H,L,0.42140635028599266
59,201207150BGR,1,2012,07/15/2012,14,0,PHS,Spinners,27,1645.8991729264053,1665.615414117409,BGR,Revolution,17,1526.8301381390388,1507.113896948035,A,W,0.5785936497140074
60,201207210PHS,0,2012,07/21/2012,15,0,PHS,Spinners,29,1665.615414117409,1672.897160509835,RIR,Rampage,20,1462.9841634810323,1455.7024170886064,H,W,0.8227152360048718
60,201207210PHS,1,2012,07/21/2012,15,0,RIR,Rampage,20,1462.9841634810323,1455.7024170886064,PHS,Spinners,29,1665.615414117409,1672.897160509835,A,L,0.17728476399512816
61,201207210DET,0,2012,07/21/2012,16,0,DET,Mechanix,20,1470.077999677937,1458.0940835027673,BGR,Revolution,22,1507.113896948035,1519.0978131232048,H,L,0.5387267420563716
61,201207210DET,1,2012,07/21/2012,15,0,BGR,Revolution,22,1507.113896948035,1519.0978131232048,DET,Mechanix,20,1470.077999677937,1458.0940835027673,A,W,0.4612732579436284
62,201207210BUF,0,2012,07/21/2012,16,0,BUF,Dragons,1,1376.9524343116277,1386.0908321238933,CON,Constitution,0,1534.3181392917709,1525.1797414795053,H,W,0.36877953285932286
62,201207210BUF,1,2012,07/21/2012,16,0,CON,Constitution,0,1534.3181392917709,1525.1797414795053,BUF,Dragons,1,1376.9524343116277,1386.0908321238933,A,L,0.6312204671406771
63,201207220COL,0,2012,07/22/2012,16,0,COL,Cranes,19,1493.7889472110048,1503.387850853183,BGR,Revolution,17,1519.0978131232048,1509.4989094810267,H,W,0.5554519778691303
63,201207220COL,1,2012,07/22/2012,16,0,BGR,Revolution,17,1519.0978131232048,1509.4989094810267,COL,Cranes,19,1493.7889472110048,1503.387850853183,A,L,0.44454802213086975
64,201207290IND,0,2012,07/29/2012,17,1,IND,Alleycats,24,1489.1490049611832,1502.9579547442702,BGR,Revolution,20,1509.4989094810267,1495.6899596979397,H,W,0.5624891028450859
64,201207290IND,1,2012,07/29/2012,17,1,BGR,Revolution,20,1509.4989094810267,1495.6899596979397,IND,Alleycats,24,1489.1490049611832,1502.9579547442702,A,L,0.4375108971549141
65,201208040RIR,0,2012,08/04/2012,16,1,RIR,Rampage,21,1455.7024170886064,1440.8768435967154,PHS,Spinners,35,1672.897160509835,1687.722734001726,H,L,0.2927925244645092
65,201208040RIR,1,2012,08/04/2012,16,1,PHS,Spinners,35,1672.897160509835,1687.722734001726,RIR,Rampage,21,1455.7024170886064,1440.8768435967154,A,W,0.7072074755354908
66,201208110PHS,0,2012,08/11/2012,17,1,PHS,Spinners,29,1687.722734001726,1694.9259895014677,IND,Alleycats,22,1502.9579547442702,1495.7546992445284,H,W,0.8072135539299327
66,201208110PHS,1,2012,08/11/2012,18,1,IND,Alleycats,22,1502.9579547442702,1495.7546992445284,PHS,Spinners,29,1687.722734001726,1694.9259895014677,A,L,0.19278644607006734
67,201304120CIN,0,2013,04/12/2013,1,0,CIN,Revolution,15,1497.1266397986265,1467.1164410821868,WCW,Wildfire,26,1500.0,1530.0101987164396,H,L,0.5870717570235322
67,201304120CIN,1,2013,04/12/2013,1,0,WCW,Wildfire,26,1500.0,1530.0101987164396,CIN,Revolution,15,1497.1266397986265,1467.1164410821868,A,W,0.4129282429764678
68,201304130DET,0,2013,04/13/2013,1,0,DET,Mechanix,24,1472.0627223351783,1450.0451272135624,IND,Alleycats,30,1497.1697994963524,1519.1873946179683,H,L,0.5557387849225169
68,201304130DET,1,2013,04/13/2013,1,0,IND,Alleycats,30,1497.1697994963524,1519.1873946179683,DET,Mechanix,24,1472.0627223351783,1450.0451272135624,A,W,0.44426121507748306
69,201304200DCX,0,2013,04/20/2013,1,0,DC,Breeze,13,1500.0,1464.8076585878769,TOR,Rush,30,1500.0,1535.1923414121231,H,L,0.5910755963149433
69,201304200DCX,1,2013,04/20/2013,1,0,TOR,Rush,30,1500.0,1535.1923414121231,DC,Breeze,13,1500.0,1464.8076585878769,A,W,0.40892440368505667
70,201304200NYX,0,2013,04/20/2013,1,0,NY,Empire,23,1500.0,1513.3719526235573,ROC,Dragons,14,1424.060554749262,1410.6886021257048,H,W,0.691161750220644
70,201304200NYX,1,2013,04/20/2013,1,0,ROC,Dragons,14,1424.060554749262,1410.6886021257048,NY,Empire,23,1500.0,1513.3719526235573,A,L,0.30883824977935603
71,201304200IND,0,2013,04/20/2013,2,0,IND,Alleycats,25,1519.1873946179683,1489.633906456009,MIN,Windchill,34,1500.0,1529.5534881619592,H,L,0.6174798575956065
71,201304200IND,1,2013,04/20/2013,1,0,MIN,Windchill,34,1500.0,1529.5534881619592,IND,Alleycats,25,1519.1873946179683,1489.633906456009,A,W,0.38252014240439347
72,201304200WCW,0,2013,04/20/2013,2,0,WCW,Wildfire,21,1530.0101987164396,1520.8565036494324,MAD,Radicals,22,1500.0,1509.1536950670072,H,L,0.6320836651041303
72,201304200WCW,1,2013,04/20/2013,1,0,MAD,Radicals,22,1500.0,1509.1536950670072,WCW,Wildfire,21,1530.0101987164396,1520.8565036494324,A,W,0.3679163348958697
73,201304210PHI,0,2013,04/21/2013,1,0,PHI,Phoenix,25,1500.0,1492.3955421798003,TOR,Rush,26,1535.1923414121231,1542.7967992323229,H,L,0.5413628080885278
73,201304210PHI,1,2013,04/21/2013,2,0,TOR,Rush,26,1535.1923414121231,1542.7967992323229,PHI,Phoenix,25,1500.0,1492.3955421798003,A,W,0.45863719191147223
74,201304210CIN,0,2013,04/21/2013,2,0,CIN,Revolution,22,1467.1164410821868,1474.011832879238,MIN,Windchill,21,1529.5534881619592,1522.658096364908,H,W,0.5022492548868791
74,201304210CIN,1,2013,04/21/2013,2,0,MIN,Windchill,21,1529.5534881619592,1522.658096364908,CIN,Revolution,22,1467.1164410821868,1474.011832879238,A,L,0.4977507451131209
75,201304210NJX,0,2013,04/21/2013,1,0,NJ,Hammerheads,28,1500.0,1515.1709384811047,ROC,Dragons,13,1410.6886021257048,1395.5176636446004,H,W,0.7073465038971029
75,201304210NJX,1,2013,04/21/2013,2,0,ROC,Dragons,13,1410.6886021257048,1395.5176636446004,NJ,Hammerheads,28,1500.0,1515.1709384811047,A,L,0.29265349610289715
76,201304210DET,0,2013,04/21/2013,2,0,DET,Mechanix,25,1450.0451272135624,1456.8638589184268,MAD,Radicals,24,1509.1536950670072,1502.3349633621428,H,W,0.5070388716651648
76,201304210DET,1,2013,04/21/2013,2,0,MAD,Radicals,24,1509.1536950670072,1502.3349633621428,DET,Mechanix,25,1450.0451272135624,1456.8638589184268,A,L,0.4929611283348352
77,201304270PHI,0,2013,04/27/2013,2,0,PHI,Phoenix,26,1492.3955421798003,1505.9582558783497,ROC,Dragons,14,1395.5176636446004,1381.9549499460509,H,W,0.7162808528517121
77,201304270PHI,1,2013,04/27/2013,3,0,ROC,Dragons,14,1395.5176636446004,1381.9549499460509,PHI,Phoenix,26,1492.3955421798003,1505.9582558783497,A,L,0.28371914714828794
78,201304270NYX,0,2013,04/27/2013,2,0,NY,Empire,14,1513.3719526235573,1488.834695014607,TOR,Rush,22,1542.7967992323229,1567.3340568412732,H,L,0.5495940387097229
78,201304270NYX,1,2013,04/27/2013,3,0,TOR,Rush,22,1542.7967992323229,1567.3340568412732,NY,Empire,14,1513.3719526235573,1488.834695014607,A,W,0.4504059612902771
79,201304270CIN,0,2013,04/27/2013,3,0,CIN,Revolution,11,1474.011832879238,1453.4675163747336,DET,Mechanix,15,1456.8638589184268,1477.4081754229312,H,L,0.6147031253025336
79,201304270CIN,1,2013,04/27/2013,3,0,DET,Mechanix,15,1456.8638589184268,1477.4081754229312,CIN,Revolution,11,1474.011832879238,1453.4675163747336,A,W,0.38529687469746643
80,201304270IND,0,2013,04/27/2013,3,0,IND,Alleycats,15,1489.633906456009,1463.0026701325678,WCW,Wildfire,25,1520.8565036494324,1547.4877399728737,H,L,0.5470310284008232
80,201304270IND,1,2013,04/27/2013,3,0,WCW,Wildfire,25,1520.8565036494324,1547.4877399728737,IND,Alleycats,15,1489.633906456009,1463.0026701325678,A,W,0.4529689715991768
81,201304270MIN,0,2013,04/27/2013,3,0,MIN,Windchill,20,1522.658096364908,1508.5146742648888,MAD,Radicals,22,1502.3349633621428,1516.4783854621621,H,L,0.619022893820332
81,201304270MIN,1,2013,04/27/2013,3,0,MAD,Radicals,22,1502.3349633621428,1516.4783854621621,MIN,Windchill,20,1522.658096364908,1508.5146742648888,A,W,0.38097710617966796
82,201304280DCX,0,2013,04/28/2013,2,0,DC,Breeze,26,1464.8076585878769,1468.7116144197723,ROC,Dragons,25,1381.9549499460509,1378.0509941141554,H,W,0.6995912407186005
82,201304280DCX,1,2013,04/28/2013,4,0,ROC,Dragons,25,1381.9549499460509,1378.0509941141554,DC,Breeze,26,1464.8076585878769,1468.7116144197723,A,L,0.30040875928139954
83,201304280WCW,0,2013,04/28/2013,4,0,WCW,Wildfire,23,1547.4877399728737,1558.6267283686557,CIN,Revolution,16,1453.4675163747336,1442.3285279789516,H,W,0.7129259840682063
83,201304280WCW,1,2013,04/28/2013,4,0,CIN,Revolution,16,1453.4675163747336,1442.3285279789516,WCW,Wildfire,23,1547.4877399728737,1558.6267283686557,A,L,0.2870740159317937
84,201304280NJX,0,2013,04/28/2013,2,0,NJ,Hammerheads,19,1515.1709384811047,1490.2412240823494,TOR,Rush,29,1567.3340568412732,1592.2637712400285,H,L,0.5170280542712244
84,201304280NJX,1,2013,04/28/2013,4,0,TOR,Rush,29,1567.3340568412732,1592.2637712400285,NJ,Hammerheads,19,1515.1709384811047,1490.2412240823494,A,W,0.48297194572877555
85,201305030MAD,0,2013,05/03/2013,4,0,MAD,Radicals,19,1516.4783854621621,1528.880355223656,MIN,Windchill,15,1508.5146742648888,1496.112704503395,H,W,0.6021080484091432
85,201305030MAD,1,2013,05/03/2013,4,0,MIN,Windchill,15,1508.5146742648888,1496.112704503395,MAD,Radicals,19,1516.4783854621621,1528.880355223656,A,L,0.3978919515908568
86,201305040DET,0,2013,05/04/2013,4,0,DET,Mechanix,22,1477.4081754229312,1494.002985155633,MIN,Windchill,16,1496.112704503395,1479.5178947706931,H,W,0.5648186069581551
86,201305040DET,1,2013,05/04/2013,5,0,MIN,Windchill,16,1496.112704503395,1479.5178947706931,DET,Mechanix,22,1477.4081754229312,1494.002985155633,A,L,0.4351813930418449
87,201305040NYX,0,2013,05/04/2013,3,0,NY,Empire,25,1488.834695014607,1508.7230236855423,DC,Breeze,11,1468.7116144197723,1448.823285748837,H,W,0.6187512720637532
87,201305040NYX,1,2013,05/04/2013,3,0,DC,Breeze,11,1468.7116144197723,1448.823285748837,NY,Empire,25,1488.834695014607,1508.7230236855423,A,L,0.38124872793624676
88,201305040TOR,0,2013,05/04/2013,5,0,TOR,Rush,31,1592.2637712400285,1605.8945340626904,NJ,Hammerheads,18,1490.2412240823494,1476.6104612596876,H,W,0.7222605706809287
88,201305040TOR,1,2013,05/04/2013,3,0,NJ,Hammerheads,18,1490.2412240823494,1476.6104612596876,TOR,Rush,31,1592.2637712400285,1605.8945340626904,A,L,0.27773942931907125
89,201305040WCW,0,2013,05/04/2013,5,0,WCW,Wildfire,25,1558.6267283686557,1570.311382787496,IND,Alleycats,17,1463.0026701325678,1451.3180157137274,H,W,0.7148117927409038
89,201305040WCW,1,2013,05/04/2013,4,0,IND,Alleycats,17,1463.0026701325678,1451.3180157137274,WCW,Wildfire,25,1558.6267283686557,1570.311382787496,A,L,0.2851882072590962
90,201305050PHI,0,2013,05/05/2013,3,0,PHI,Phoenix,23,1505.9582558783497,1517.2485419695893,DC,Breeze,18,1448.823285748837,1437.5329996575974,H,W,0.6675908599744681
90,201305050PHI,1,2013,05/05/2013,4,0,DC,Breeze,18,1448.823285748837,1437.5329996575974,PHI,Phoenix,23,1505.9582558783497,1517.2485419695893,A,L,0.3324091400255319
91,201305050DET,0,2013,05/05/2013,5,0,DET,Mechanix,22,1494.002985155633,1484.3371946069187,CIN,Revolution,23,1442.3285279789516,1451.9943185276659,H,L,0.6605790456164616
91,201305050DET,1,2013,05/05/2013,5,0,CIN,Revolution,23,1442.3285279789516,1451.9943185276659,DET,Mechanix,22,1494.002985155633,1484.3371946069187,A,W,0.33942095438353836
92,201305050ROC,0,2013,05/05/2013,5,0,ROC,Dragons,20,1378.0509941141554,1398.059307138054,NJ,Hammerheads,15,1476.6104612596876,1456.602148235789,H,W,0.4504283136201766
92,201305050ROC,1,2013,05/05/2013,4,0,NJ,Hammerheads,15,1476.6104612596876,1456.602148235789,ROC,Dragons,20,1378.0509941141554,1398.059307138054,A,L,0.5495716863798235
93,201305110ROC,0,2013,05/11/2013,6,0,ROC,Dragons,21,1398.059307138054,1406.0864418654733,NY,Empire,20,1508.7230236855423,1500.695888958123,H,W,0.4332464188672815
93,201305110ROC,1,2013,05/11/2013,4,0,NY,Empire,20,1508.7230236855423,1500.695888958123,ROC,Dragons,21,1398.059307138054,1406.0864418654733,A,L,0.5667535811327185
94,201305110MIN,0,2013,05/11/2013,6,0,MIN,Windchill,15,1479.5178947706931,1466.8758826412006,WCW,Wildfire,18,1570.311382787496,1582.9533949169886,H,L,0.46151732854593674
94,201305110MIN,1,2013,05/11/2013,6,0,WCW,Wildfire,18,1570.311382787496,1582.9533949169886,MIN,Windchill,15,1479.5178947706931,1466.8758826412006,A,W,0.5384826714540633
95,201305120CIN,0,2013,05/12/2013,6,0,CIN,Revolution,17,1451.9943185276659,1470.63106969522,DET,Mechanix,10,1484.3371946069187,1465.7004434393646,H,W,0.545432602541532
95,201305120CIN,1,2013,05/12/2013,6,0,DET,Mechanix,10,1484.3371946069187,1465.7004434393646,CIN,Revolution,17,1451.9943185276659,1470.63106969522,A,L,0.45456739745846797
96,201305120DCX,0,2013,05/12/2013,5,0,DC,Breeze,18,1437.5329996575974,1452.8338074300666,NJ,Hammerheads,13,1456.602148235789,1441.3013404633198,H,W,0.5643026258164625
96,201305120DCX,1,2013,05/12/2013,5,0,NJ,Hammerheads,13,1456.602148235789,1441.3013404633198,DC,Breeze,18,1437.5329996575974,1452.8338074300666,A,L,0.4356973741835375
97,201305120MAD,0,2013,05/12/2013,5,0,MAD,Radicals,15,1528.880355223656,1521.718574890285,WCW,Wildfire,16,1582.9533949169886,1590.1151752503595,H,L,0.5142821579935181
97,201305120MAD,1,2013,05/12/2013,7,0,WCW,Wildfire,16,1582.9533949169886,1590.1151752503595,MAD,Radicals,15,1528.880355223656,1521.718574890285,A,W,0.48571784200648194
98,201305120TOR,0,2013,05/12/2013,6,0,TOR,Rush,16,1605.8945340626904,1616.4794157586164,NY,Empire,9,1500.695888958123,1490.111007262197,H,W,0.7259132181107183
98,201305120TOR,1,2013,05/12/2013,5,0,NY,Empire,9,1500.695888958123,1490.111007262197,TOR,Rush,16,1605.8945340626904,1616.4794157586164,A,L,0.2740867818892817
